"CP1","CM1","Año","Municipio1","Tipo_Cambio","CP2","CM2","Municipio2","Observaciones"
"09","222","1976","Molina de Ubierna (La)","fusionado en","09","906","Merindad de Río Ubierna",""
"09","226","1991","Monterrubio de la Demanda","nombre nuevo de","09","226","Monterrubio de Demanda",""
"09","233","1976","Nidáguila","fusionado en","09","905","Valle de Sedano",""
"09","234","1973","Nuez de Abajo (La)","fusionado en","09","902","Valle de Santibáñez",""
"09","237","1974","Olmillos de Sasamón","es agregado a","09","363","Sasamón",""
"09","238","1978","Oña","se le agrega","09","049","Bentretea",""
"09","238","1975","Oña","se le agrega","09","040","Barcina de los Montes",""
"09","238","1975","Oña","se le agrega","09","111","Cornudilla",""
"09","238","1975","Oña","se le agrega","09","156","Hermosilla",""
"09","238","1975","Oña","se le agrega","09","254","Parte de Bureba (La)",""
